"metadata.id",19
"metadata.explicit",226
"metadata.cue_track34_artist",2
"metadata.cue_track39_artist",1
"metadata.unsynced lyrics",8
"metadata.labelid",1
"metadata.xmpDM:audioCompressor",750860
"metadata.X-Parsed-By",1017177
"metadata.mood",224
"metadata.encoding",63423
"metadata.wm/shareduserrating",7
"metadata.wm/track",1
"metadata.audiodatarate",48
"metadata.albumartist",48638
"metadata.venue",50
"metadata.musicbrainz_trackid",6523
"metadata.artist-sort",33
"metadata.vocal",36
"metadata.cue_track02_genre",1
"metadata.producer",653
"metadata.rating",159
"metadata.cue_track18_isrc",15
"metadata.wm/videoframerate",5
"metadata.validBitsPerSample",340
"metadata.tcat",7
"metadata.cue_track01_artist",7
"metadata.artist_alt",6
"metadata.cue_track23_artist",2
"metadata.beats",1
"metadata.cue_track40_artist",1
"metadata.id3v2_priv.wm/mediaclassprimaryid",9
"metadata.wmfsdkneeded",35
"metadata.tgid",7
"metadata.originaldate",6544
"metadata.time",37
"metadata.flute",1
"metadata.title",312784
"metadata.crc32",118
"metadata.display composer",1
"metadata.""date",3
"metadata.discsubtitle",4717
"metadata.tuningalgorithm",1
"metadata.dynamic range",410
"metadata.recomendado",1
"metadata.id3v2_priv.wm/mediaclasssecondaryid",9
"metadata.cue_track38_isrc",1
"metadata.metadatacreator",2
"metadata.content group description",1
"metadata.mp3gain_album_minmax",2
"metadata.moods",1
"metadata.cue_track14_artist",3
"metadata.bpm",17563
"metadata.track:comments",2
"metadata.""title",3
"metadata.traktor4",13
"metadata.8e90f26b-372a-5c8c-bb05-1ec0f36ee60c",239
"metadata.originator",55
"metadata.media type",1
"metadata.social media",1
"metadata.""genre",3
"metadata.comment itunpgap",3
"metadata.cue_track09_tracknumber",1
"metadata.cue_track07_tracknumber",1
"metadata.cue_track08_tracknumber",1
"metadata.xmpDM:duration",701391
"metadata.unsyncedlyrics",1403
"metadata.composer",10924
"metadata.timerefhigh",3
"metadata.musicbrainz album artist id",29
"metadata.episodeid",7
"metadata.synthesizer programming",1
"metadata.review",1
"metadata.volume level (replaygain)",29
"metadata.lyric",9
"metadata.dynamic range (r128)",29
"metadata.script",6358
"metadata.xmpDM:genre",176436
"metadata.serial_no",146
"metadata.date-ext",3
"metadata.discogs_release_id",54
"metadata.dvda_track",4
"metadata.cue_track25_artist",2
"metadata.electric guitar",2
"metadata.mixer",64
"metadata.orig",1
"metadata.metadata_block_picture",79378
"metadata.dc:title",312784
"metadata.cue_track05_tracknumber",1
"metadata.url_official_artist_site",1
"metadata.band",415
"metadata.cue_track02_tracknumber",1
"metadata.cue_track06_tracknumber",1
"metadata.barcode",4690
"metadata.cue_track02_isrc",58
"metadata.discogs_released",53
"metadata.cue_track03_tracknumber",1
"metadata.remixer",1
"metadata.fbpm2",1
"metadata.cue_track04_tracknumber",1
"metadata.canseekontime",72
"metadata.producers",2
"metadata.cue_track01_tracknumber",1
"metadata.compilation",4919
"metadata.buffer average",2
"metadata.replaygain_track_gain",6488
"metadata.cue_track08_genre",1
"metadata.xmpDM:discNumber",19934
"metadata.xmpDM:composer",15129
"metadata.cue_track33_artist",2
"metadata.cue_track36_artist",2
"metadata.timereference",73
"metadata.replaygain_album_gain",4831
"metadata.url",248
"metadata.discogs_artist_id",8
"metadata.md5",118
"metadata.beatunes_tempo_spectrum",1
"metadata.wwwaudiofile",34
"metadata.Content-Encoding",2
"metadata.tyer",5
"metadata.part_of_a_set",1
"metadata.wm/mediaprimaryclassid",1
"metadata.duration",62
"metadata.comment itunnorm",3
"metadata.coverart",2
"metadata.cue_track03_artist",7
"metadata.cue_track22_artist",2
"metadata.organization",4248
"metadata.musicbrainz_albumid",6523
"metadata.origartist",44
"metadata.cue_track26_isrc",2
"metadata.totaldiscs",10467
"metadata.r128_album_gain",2596
"metadata.commercial",1
"content",1017177
"metadata.beatunes_tempo_timbre_color",1
"metadata.piano",2
"metadata.meter",1
"metadata.supplier",43
"metadata.myspace.com",1
"metadata.cue_track10_isrc",50
"metadata.tagging time",9
"metadata.iaut",1
"metadata.umid",183
"metadata.cue_track35_isrc",2
"metadata.fbpm_salience",1
"metadata.cue_track12_genre",1
"metadata.coding_history",106
"metadata.cue_track19_artist",2
"metadata.r128_track_gain",2738
"metadata.retail date",120
"metadata.www",1189
"metadata.mcn",81
"metadata.lastkeyframelocation",2
"metadata.ctdbdiscconfidence",25
"metadata.disc",4703
"metadata.irva",2
"metadata.track transition duration",5
"metadata.circle",254
"metadata.discogs_label_id",8
"metadata.albummood",3
"metadata.rating wmp",91
"metadata.musicbrainz album id",29
"metadata.null",1
"metadata.discnumber",18749
"metadata.itunes_cddb_1",325
"metadata.catalog #",39
"metadata.contact",122
"metadata.endserial",5
"metadata.involved people",2
"metadata.discogs.com",1
"metadata.xmpDM:audioSampleType",53574
"metadata.endgran",5
"metadata.""artist",3
"metadata.titlesort",159
"metadata.broadcast_date",2
"metadata.cue_track09_genre",1
"metadata.Author",312090
"metadata.trso",9
"metadata.description",6083
"metadata.trsn",24
"metadata.cue_track34_isrc",2
"metadata.cue_track20_artist",2
"metadata.meta:creation-date",13831
"metadata.albumgrouping",3
"metadata.cue_track17_isrc",27
"metadata.accurateripcrc",5
"metadata.nation",21
"metadata.conductor",40
"metadata.cue_track27_isrc",2
"metadata.recordingdate",35
"metadata.performer",1828
"metadata.vendor",293864
"metadata.major_brand",3931
"metadata.initialkey",99
"metadata.text",17
"metadata.ost",2
"metadata.id3v2_priv.www.amazon.com",25
"metadata.tlen",12
"metadata.lyrics-xxx",4
"metadata.birth",1
"metadata.encoding params",14
"metadata.cdtoc",56
"metadata.key",14
"metadata.encoded_from_sha256",17
"metadata.divisionType",103689
"metadata.cue_track31_artist",2
"metadata.itunes_cddb_ids",4
"metadata.bits",63342
"metadata.bass guitar",4
"metadata.musicbrainz_albumartistid",6523
"metadata.soundcloud.com",1
"metadata.discogs_catalog",42
"metadata.gender",1
"metadata.fb: https://www.facebook.com/profile.php?id\",4
"metadata.discc",4537
"metadata.involvedpeople",18
"metadata.publisher",67297
"metadata.creator",312090
"metadata.sourcedata",72
"metadata.cue_track09_isrc",50
"metadata.asin",5540
"metadata.artist_credit",4521
"metadata.encoded_by",5463
"metadata.mediafoundationversion",3
"metadata.disctotal",10238
"metadata.musicbrainz_releasetrackid",5206
"metadata.musicbrainz track id",29
"metadata.release time",7
"metadata.mtime",118
"metadata.related",40
"metadata.cue_track19_isrc",15
"metadata.encoder",174077
"metadata.accurateripid",5
"metadata.youtube: www.youtube.com/channel/uck-ee_hfsktsln0dir-_h5g?view_as\",2
"metadata.kde-encoder",25
"metadata.popularimeter",55
"metadata.encoded",1
"metadata.acoustid_id",5984
"metadata.itrk",1
"metadata.keyalgorithm",1
"metadata.gracenoteextdata",79
"metadata.info",3
"metadata.tlan",1
"metadata.cue_track16_artist",2
"metadata.tsoc",29
"metadata.artistcountry",10
"metadata.analysisdate",1
"metadata.origreference",34
"metadata.allmusic.com",1
"metadata.xmpDM:trackNumber",136888
"metadata.mix artist",1
"metadata.vocals",8
"metadata.fmps_playcount",6
"metadata.cuesheet",45
"metadata.lyrics",18737
"metadata.catalogid",594
"metadata.subtitle",2
"metadata.tso2",65
"metadata.number",1
"metadata.timereflow",3
"metadata.cue_track09_artist",5
"metadata.musicbrainz_sortname",6
"metadata.albumlength",1
"metadata.replaygain_reference_level",982
"metadata.drums",4
"metadata.encoding time",49
"metadata.channels",504880
"metadata.!%!invisible.dontupdate!%!encode_info",235
"metadata.cue_track33_isrc",2
"metadata.sort_album_artist",29
"metadata.haskeyframes",2
"metadata.original release date",14
"metadata.id3v2_priv.xmp",1
"metadata.year",12728
"metadata.release type",125
"last-seen",954261
"metadata.location",66
"metadata.source_oshash",1
"metadata.first_played",15
"metadata.ufidhttp://www.cddb.com/id3/taginfo1.html",4
"metadata.vgmdb album url",7
"metadata.meta:save-date",13831
"metadata.replaygain_album_peak",4785
"metadata.country",732
"metadata.album_title",73
"metadata.violins",1
"metadata.encodingtime",21
"metadata.disccount",4
"metadata.musicbrainz release track id",28
"metadata.wm/videowidth",5
"metadata.txxx - user defined text information",1
"metadata.cue_track30_artist",2
"metadata.cue_track35_artist",2
"metadata.cue_track38_artist",1
"metadata.cue_track36_isrc",2
"metadata.cat #",3
"metadata.originalartist",4
"metadata.cue_track15_genre",1
"metadata.album artist",6407
"metadata.size",118
"metadata.albumartist_credit",4521
"metadata.log",3
"metadata.musicbrainz album release country",29
"metadata.tempo",12
"metadata.musicbrainz album status",28
"metadata.youtube: https://www.youtube.com/channel/ucwr_9nw1ezrbgqhlezi4khq?view_as\",4
"metadata.artists",4524
"metadata.replaygain_reference_loudness",404
"metadata.software",206
"metadata.cue_track07_isrc",51
"metadata.tagging_time",1
"metadata.musicbrainz_albumtype",4580
"metadata.toal",7
"metadata.cue_track05_artist",6
"metadata.cue_track20_isrc",15
"metadata.unknown text information frame",25
"metadata.loopstart",142
"metadata.totalduration",72
"metadata.original - https://www.youtube.com/watch?v\",2
"metadata.trackc",4537
"metadata.cue_track27_artist",2
"metadata.cue_track13_genre",1
"metadata.""tracknumber",3
"metadata.dcterms:modified",13831
"metadata.encoded_from_name",17
"metadata.xmpDM:album",293061
"metadata.amazon.com",1
"metadata.c",16
"metadata.album_artist",40
"metadata.wm/videoheight",5
"metadata.kghash",13
"metadata.accurateripcountalloffsets",5
"metadata.cue_track16_isrc",38
"metadata.voice-memo-uuid",2
"metadata.artistsort",6592
"metadata.release date",46
"metadata.tracks",103689
"metadata.from",1
"metadata.license",218
"metadata.cue_track11_artist",5
"metadata.date",13831
"metadata.style",127
"metadata.cue_track11_genre",1
"metadata.qbmj_h5takx9iixgw1-cea",1
"metadata.albumartistsort",6580
"metadata.choir arranger",1
