"metadata.Unknown tag (0xd88f)",1
"metadata.sBIT sBIT_RGBAlpha",292305
"metadata.Slow Sync",3382
"metadata.Exif IFD0:Unknown tag (0xb000)",1
"metadata.Unknown tag (0x5104)",3
"metadata.Unknown tag (0xc391)",1
"metadata.Exif IFD0:Planar Configuration",59841
"metadata.Unknown tag (0x1408)",2346
"metadata.Unknown tag (0x4b303330)",49
"metadata.Unknown tag (0x0647)",31
"metadata.Unknown tag (0xc42b)",4
"metadata.Unknown tag (0x3011)",888
"metadata.Unknown tag (0x001d)",2732
"metadata.Zoom Target Width",34081
"metadata.Unknown tag (0xc1f0)",1
"metadata.Unknown tag (0x4039)",1214
"metadata.Exif IFD0:Unknown tag (0x0222)",11115
"metadata.Unknown tag (0xc619)",2
"metadata.Optical Zoom Code",34134
"metadata.Unknown tag (0xc3bb)",1
"metadata.Exif IFD0:Unknown tag (0xefee)",16
"metadata.Unknown tag (0x2079)",222
"metadata.Unknown tag (0x001f)",54290
"metadata.External Flash Mode",122
"metadata.ICC:Profile Sequence Description",1
"metadata.Unknown tag (0x5101)",35
"metadata.Unknown tag (0xc390)",1
"metadata.Sensor Temperature",509
"metadata.Date",50
"metadata.Creation-Date",2016016
"metadata.Plug-in 5 Data",1728
"metadata.Unknown tag (0x0648)",31
"metadata.Unknown tag (0xc42a)",4
"metadata.Panorama Mode",963
"metadata.Unknown tag (0x001e)",185
"metadata.Exif IFD0:Unknown tag (0x8546)",10
"metadata.SXF_尺度",2
"metadata.Unknown tag (0x3141)",5
"metadata.Unknown tag (0x4036)",260
"metadata.Exif SubIFD:Unknown tag (0xa436)",11
"metadata.Unknown tag (0x6300)",5
"metadata.Interoperability:Metering Mode",12
"metadata.Saturation",54058
"metadata.AE Setting",34130
"metadata.Unknown tag (0xc3ba)",1
"metadata.Auto Flash Compensation",8119
"metadata.Unknown tag (0x2078)",199
"metadata.Raw Dev Picture Mode",14
"metadata.Unknown tag (0x5102)",36
"metadata.Exif IFD0:Unknown tag (0xa40d)",38
"metadata.Unknown tag (0x0649)",31
"metadata.dc:publisher",257
"metadata.YCbCr Sub-Sampling",423
"metadata.Exif IFD0:Unknown tag (0x8547)",2
"metadata.Unknown tag (0x3142)",5
"metadata.Unknown tag (0x4037)",7
"metadata.Raw Dev Auto Gradation",14
"metadata.Exif SubIFD:Unknown tag (0xa437)",11
"metadata.Exif IFD0:Unknown tag (0x0220)",11119
"metadata.Unknown tag (0xc617)",2
"metadata.Exif Thumbnail:Planar Configuration",5017
"metadata.Unknown tag (0x1050)",574
"metadata.Unknown tag (0xc396)",1
"metadata.Unknown tag (0x00dd)",15
"metadata.Interoperability:Orientation",32
"metadata.Unknown tag (0x2073)",367
"metadata.Unknown tag (0x0642)",31
"metadata.Unknown tag (0x1405)",509
"metadata.Exif SubIFD:Padding",126496
"metadata.Unknown tag (0xc130)",19686
"metadata.Exif SubIFD:Unknown tag (0x4008)",1
"metadata.Unknown tag (0xc263)",1
"metadata.Exif IFD0:Unknown tag (0xc62c)",134
"metadata.Unknown tag (0x210c)",6
"metadata.Unknown tag (0xc1f5)",1
"metadata.Unknown tag (0xa700)",354
"metadata.Unknown tag (0x0206)",707
"metadata.Thumbnail Image",333
"metadata.White Balance Green",50
"metadata.GPS Map Datum",148
"metadata.Exif IFD0:Unknown tag (0x0404)",4
"metadata.Resolution Info",1517453
"metadata.Landmark",504
"metadata.Unknown tag (0x00de)",5
"metadata.Nikon Capture Offsets",1236
"metadata.Unknown tag (0x5100)",48
"metadata.Exif SubIFD:Unknown tag (0x011f)",8800
"metadata.AF Tune",3503
"metadata.Raw Dev Contrast Value",492
"metadata.Unknown tag (0xc42f)",4
"metadata.Unknown tag (0x2072)",207
"metadata.Unknown tag (0x1404)",509
"metadata.AF Point Count",4212
"metadata.Exif SubIFD:Unknown tag (0x4009)",1
"metadata.Exif IFD0:Unknown tag (0xc62d)",1
"metadata.Unknown tag (0xc395)",1
"metadata.Unknown tag (0xc262)",1
"metadata.Rows Per Strip",236
"metadata.Unknown tag (0x61617267)",957
"metadata.Accessory Serial Number",288
"metadata.Unknown tag (0x0643)",31
"metadata.Unknown tag (0x4035)",7
"metadata.ICC:Profile Date/Time",1541552
"metadata.Unknown tag (0x3140)",5
"metadata.Unknown tag (0x0207)",3451
"metadata.Macro",9285
"metadata.Unknown tag (0xc1f4)",1
"metadata.tiff:ImageLength",61430422
"metadata.sRGB",5423492
"metadata.Exif SubIFD:Unknown tag (0x011e)",8800
"metadata.Unknown tag (0x00df)",5
"metadata.Unknown tag (0xc3bf)",1
"metadata.Unknown tag (0x1710)",1
"metadata.Unknown tag (0x2075)",367
"metadata.Unknown tag (0x1407)",127
"metadata.Unknown tag (0xc261)",1
"metadata.Make And Model",2938
"metadata.Unknown tag (0xc394)",1
"metadata.Exif IFD0:Unknown tag (0xc62e)",133
"metadata.Unknown tag (0x001a)",24466
"metadata.Unknown tag (0x4032)",719
"metadata.Unknown tag (0x0644)",31
"metadata.Unknown tag (0xc42e)",4
"metadata.Unknown tag (0x2bc4)",1
"metadata.Exif IFD0:Windows XP Comment",7123
"metadata.Unknown tag (0x0208)",3380
"metadata.Unknown tag (0xc1f3)",1
"metadata.Exif IFD0:Unknown tag (0x0402)",16
"metadata.Minor Version",1224
"metadata.ICC:Unknown tag (0x62657268)",3
"metadata.Unknown tag (0xc3be)",1
"metadata.Unknown tag (0x2074)",207
"metadata.Unknown tag (0xc393)",1
"metadata.Unknown tag (0x1406)",509
"metadata.Unknown tag (0xc260)",1
"metadata.Exif IFD0:Unknown tag (0xc62f)",150
"metadata.Unknown tag (0x210d)",24
"metadata.Unknown tag (0x0645)",31
"metadata.Unknown tag (0x001b)",226
"metadata.Chroma Gamma",2791070
"metadata.Unknown tag (0x4033)",1982
"metadata.Unknown tag (0xc42d)",4
"metadata.Exif IFD0:Unknown tag (0x88ff)",1
"metadata.Unknown tag (0xc1f2)",1
"metadata.Unknown tag (0x0209)",3378
"metadata.Unknown tag (0xc134)",847
"metadata.Unknown tag (0x080b)",84
"metadata.Unknown tag (0xc267)",1
"metadata.pHYs",7657487
"metadata.Unknown tag (0x02c7)",26
"metadata.Unknown tag (0x0202)",1089
"metadata.Special Instructions",73909
"metadata.Exif SubIFD:Unknown tag (0x4004)",1
"metadata.Modify Date",6
"metadata.rights",1283
"metadata.Exif SubIFD:Photometric Interpretation",11646
"metadata.Unknown tag (0xea1d)",1022
"metadata.Unknown tag (0xf05b)",7
"metadata.iTXt iTXtEntry",1341186
"metadata.Unknown tag (0x496e666f)",5
"metadata.Subject Program",50
"metadata.Unknown tag (0xc1f9)",1
"metadata.Unknown tag (0x1401)",539
"metadata.Exif IFD0:Scene Type",24
"metadata.Image Number",18073
"metadata.Focal Plane Resolution Unit",10194
"metadata.Unknown tag (0x00da)",5
"metadata.Transfer Function",1
"metadata.Unknown tag (0xc399)",1
"metadata.Unknown tag (0xc133)",847
"metadata.Unknown tag (0xc266)",1
"metadata.Unknown tag (0xbb6e)",1
"metadata.Exif SubIFD:Unknown tag (0x4005)",1
"metadata.Easy Shooting Mode",34138
"metadata.AF Area Mode",3554
"metadata.Manual Focus Distance or Face Info",5
"metadata.Exif IFD0:Unknown tag (0xc7a7)",76
"metadata.Flash Fired",4100
"metadata.Unknown tag (0x027b)",14
"metadata.Unknown tag (0xc1f8)",1
"metadata.Unknown tag (0xf05c)",7
"metadata.Unknown tag (0x4031)",71
"metadata.Unknown tag (0x1400)",157
"metadata.Thumbnail Width Pixels",18088486
"metadata.Unknown tag (0x0203)",680
"metadata.Exif IFD0:Unknown tag (0x0400)",16
"metadata.Unknown tag (0xc265)",1
"metadata.Interoperability:ISO Speed Ratings",11
"metadata.Unknown tag (0x00db)",5
"metadata.Unknown tag (0xc132)",975
"metadata.ISO Value",112
"metadata.Exif IFD0:Interoperability Index",6
"metadata.Unknown tag (0xc398)",1
"metadata.Exif IFD0:Y Resolution",2221151
"metadata.Exif SubIFD:Unknown tag (0x9294)",9
"metadata.GPS Img Direction Ref",1359
"metadata.Unknown tag (0x1403)",171
"metadata.Unknown tag (0x0640)",31
"metadata.Exif SubIFD:Unknown tag (0x4006)",1
"metadata.Focal Units per mm",34131
"metadata.Unknown tag (0x9410)",660
"metadata.Exif IFD0:Unknown tag (0xc62a)",142
"metadata.FlashPix Version",31358
"metadata.Burst Mode 2",668
"metadata.Unknown tag (0x2071)",367
"metadata.Release Time",269
"metadata.Unknown tag (0x027c)",1
"metadata.Exif SubIFD:Reference Black/White",36
"metadata.Unknown tag (0xc1f7)",1
"metadata.Unknown tag (0xf05d)",7
"metadata.Unknown tag (0x0204)",616
"metadata.Unknown tag (0x0337)",4
"metadata.Focus Distance Lower",34124
"metadata.Fill Order",17
"metadata.Exif Thumbnail:Unknown tag (0x80b6)",1
"metadata.Unknown tag (0x7a80)",1
"metadata.Caption Writer/Editor",5380
"metadata.Unknown tag (0xc397)",1
"metadata.Exif SubIFD:Unknown tag (0x9293)",9
"metadata.Unknown tag (0xc264)",1
"metadata.Unknown tag (0x00dc)",15
"metadata.Unknown tag (0x2600)",156
"metadata.Unknown tag (0x0641)",31
"metadata.Unknown tag (0x1402)",509
"metadata.Exif SubIFD:Unknown tag (0x4007)",1
"metadata.Exif IFD0:Unknown tag (0xc62b)",133
"metadata.Unknown tag (0xc131)",6853
"metadata.Unknown tag (0x9411)",545
"metadata.Exif IFD0:CFA Repeat Pattern Dim",14
"metadata.Exif IFD0:Camera Owner Name",890
"metadata.Unknown tag (0xc1f6)",1
"metadata.Unknown tag (0xf05e)",7
"metadata.Unknown tag (0x0205)",694
"metadata.sBIT sBIT_GrayAlpha",215
"metadata.Sharpness Factor",186
"metadata.Unknown tag (0x104b)",17
"metadata.Unknown tag (0x0210)",128
"metadata.Unknown tag (0xc247)",1
"metadata.Unknown tag (0x0343)",17
"metadata.GPS Version ID",7205
"metadata.Camera Hue Adjustment",1826
"metadata.Creator Tool",7
"metadata.Unknown tag (0x1106)",2
"metadata.Panorama Direction",4
